@relation Phishing.Detection

@attribute hostname string
 @attribute ipaddress {True,False}
 @attribute portNumber {True,False}
 @attribute protocol {http,https,other}
 @attribute domain_in_hostname {True,False}
 @attribute obfuscation_characters {True,False}
 @attribute subdomain_path {True,False}
 @attribute max_length integer
 @attribute phising {True,False}

 @data 
'www.fiberex.com',False,False,http,False,False,True,17,True
'bnlglobalretirementincome.com',False,False,http,False,False,False,11,True
'sakaogullarigrup.com',False,False,http,False,False,False,0,True
'bmw-compact.nmdex.com',False,False,http,False,False,False,3,True
'montebelloeventos.com.br',False,False,http,False,False,False,0,True
'www.montebelloeventos.com.br',False,False,http,False,False,False,5,True
'www.montebelloeventos.com.br',False,False,http,False,False,False,0,True
'www.montebelloeventos.com.br',False,False,http,False,False,True,8,True
'www.montebelloeventos.com.br',False,False,http,False,False,False,5,True
'onlinestorenow.com',False,False,http,False,False,False,6,True
'montessoristugan.se',False,False,http,False,False,False,9,True
'www.montebelloeventos.com.br',False,False,http,False,False,True,8,True
'www.montebelloeventos.com.br',False,False,http,False,False,False,6,True
'www.interlbanlk-pe.com',False,False,http,False,False,False,13,True
'www.ambiance.hk',False,False,http,False,False,False,4,True
'oralway.com.br',False,False,http,False,False,False,11,True
'relaxantofagasta.cl',False,False,http,False,False,False,3,True
'relaxantofagasta.cl',False,False,http,False,False,False,3,True
'www.fashionclubbari.it',False,False,http,False,False,True,16,True
'rongchung.com.tw',False,False,http,False,False,False,10,True
'sarkanykard.hu',False,False,http,False,False,False,9,True
'sarkanykard.hu',False,False,http,False,False,False,9,True
'www.studiokatrien.be',False,False,http,False,False,False,10,True
'www.ambiance.hk',False,False,http,False,False,False,4,True
'www.locteclocacoes.com.br',False,False,http,False,False,False,0,True
'www.les-etrets.fr',False,False,http,False,False,False,10,True
'mydinhtoyota.net',False,False,http,False,False,True,66,True
'www.mukadekorasyon.com',False,False,http,False,False,False,4,True
'iqueemdemo.com',False,False,http,False,False,False,2,True
'www.ambiance.hk',False,False,http,False,False,False,2,True
'arihanteyecentre.in',False,False,http,False,False,False,8,True
'drive-google-com.fanalav.com',False,False,http,False,False,False,32,True
'drive-google-com.fanalav.com',False,False,http,False,False,False,0,True
'lynnewestland.com.au',False,False,http,False,False,False,11,True
'www.uppermcdonalds.com',False,False,http,False,False,False,6,True
'www.arihanteyecentre.in',False,False,http,False,False,False,8,True
'www.yellowsogn.com',False,False,http,False,False,False,0,True
'drinkbear.cn',False,False,http,False,False,False,0,True
'thecompletepcsupport.com',False,False,http,False,False,False,4,True
'redirect.itemam.com',False,False,http,False,False,False,0,True
'mukadekorasyon.com',False,False,http,False,False,False,14,True
'marigold-winner.mukadekorasyon.com',False,False,http,False,False,False,0,True
'www.mukadekorasyon.com',False,False,http,False,False,False,14,True
'thoitrangsile.org',False,False,http,False,False,False,7,True
'meine.deutsche-bank.de.trxm.de832606746815de.db.yucelbilgegida.com',False,False,http,True,False,False,2,True
'meine.deutsche-bank.de.trxm.de492377796210de.db.yucelbilgegida.com',False,False,http,True,False,False,2,True
'www.l2000.com.au',False,False,http,False,False,False,6,True
'laconservices.com',False,False,http,False,False,False,8,True
'myloveisblinds.com',False,False,http,False,False,False,0,True
'iqueemdemo.com',False,False,http,False,False,False,3,True
'www.activshowmusic.pl',False,False,http,False,False,False,8,True
'www.almutahedgroup.com',False,False,http,False,False,False,10,True
'www.almutahedgroup.com',False,False,http,False,False,False,9,True
'www.activshowmusic.pl',False,False,http,False,False,False,3,True
'seslendirme.org',False,False,http,False,False,False,32,True
'bnlglobalretirementincome.com',False,False,http,False,False,False,11,True
'apandapremium.com',False,False,http,False,False,False,13,True
'ibantio.biz',False,False,http,False,False,False,5,True
'ghorbnooh.ir',False,False,http,False,False,False,5,True
'vicxing.anatours.ro',False,False,http,False,False,True,0,True
'vicxing.anatours.ro',False,False,http,False,False,True,0,True
'vicxing.anatours.ro',False,False,http,False,False,False,0,True
'vicxing.anatours.ro',False,False,http,False,False,False,0,True
'blomer.com.ar',False,False,http,False,False,False,4,True
'www.myloveisblinds.com',False,False,http,False,False,False,0,True
'rayban-glasses.com.tw',False,False,http,False,False,False,0,True
'www.vsecspn.in',False,False,http,False,False,True,0,True
'eingaben-kundensicherung.de',False,False,http,False,False,False,18,True
'srikarads.com',False,False,http,False,False,False,3,True
'srikarads.com',False,False,http,False,False,False,4,True
'www.l2000.com.au',False,False,http,False,False,False,7,True
'losecase.com',False,False,http,False,False,False,5,True
'losecase.com',False,False,http,False,False,False,5,True
'www.riley-land.com',False,False,http,False,False,True,10,True
'seslendirme.org',False,False,http,False,False,False,32,True
'apandapremium.com',False,False,http,False,False,False,13,True
'www.dcrst.com',False,False,http,False,False,False,4,True
'adnan.ca',False,False,http,False,False,False,11,True
'monsan.ro',False,False,http,False,False,False,0,True
'horizonlandscapenursery.com',False,False,http,False,False,True,19,True
'edufor.pt',False,False,http,False,False,True,32,True
'edufor.pt',False,False,http,False,False,True,13,True
'yadrancabauer.com.ve',False,False,http,False,False,False,8,True
'www.thecreativeboutique.co.uk',False,False,http,False,False,False,12,True
'www.westech.ci',False,False,http,False,False,False,0,True
'samgroupind.com',False,False,http,False,False,False,6,True
'coffeedream.rs',False,False,http,False,False,False,32,True
'edore.ir',False,False,http,False,False,False,20,True
'j.mp',False,False,http,False,False,False,0,True
'cincinnatistates.org',False,False,http,False,False,False,11,True
'eingaben-kundensicherung.de',False,False,http,False,False,False,18,True
'evolutioninterior.com',False,False,http,False,False,True,10,True
'www.les-etrets.fr',False,False,http,False,False,False,10,True
'smallworldrestaurant.com',False,False,http,False,False,False,12,True
'tshirtsontap.com',False,False,http,False,False,False,10,True
'tshirtsontap.com',False,False,http,False,False,False,10,True
'tshirtsontap.com',False,False,http,False,False,False,10,True
'tshirtsontap.com',False,False,http,False,False,False,10,True
'tshirtsontap.com',False,False,http,False,False,False,8,True
'tshirtsontap.com',False,False,http,False,False,False,8,True
'tshirtsontap.com',False,False,http,False,False,False,8,True
'tshirtsontap.com',False,False,http,False,False,False,8,True
'rongchung.com.tw',False,False,http,False,False,False,7,True
'kinfabrics.com',False,False,http,False,True,False,32,True
'kinfabrics.com',False,False,http,False,True,False,16,True
'istanavariasijambi.com',False,False,http,False,False,True,3,True
'megagenesis-savannah.org',False,False,http,False,False,False,9,True
'seslendirme.org',False,False,http,False,False,False,32,True
'vnextra.home.pl',False,False,http,False,False,False,10,True
'pimadvertisingagency.com',False,False,http,False,False,True,11,True
'homes-of-timber.com',False,False,http,False,False,False,0,True
'namlimxanhnt.com',False,False,http,False,False,False,11,True
'namlimxanhnt.com',False,False,http,False,False,False,14,True
'kinfabrics.com',False,False,http,False,True,False,32,True
'kinfabrics.com',False,False,http,False,True,False,16,True
'kinfabrics.com',False,False,http,False,True,False,32,True
'kinfabrics.com',False,False,http,False,True,False,16,True
'kinfabrics.com',False,False,http,False,True,False,32,True
'kinfabrics.com',False,False,http,False,True,False,16,True
'kinfabrics.com',False,False,http,False,True,False,32,True
'kinfabrics.com',False,False,http,False,True,False,16,True
'kinfabrics.com',False,False,http,False,True,False,32,True
'kinfabrics.com',False,False,http,False,True,False,16,True
'kinfabrics.com',False,False,http,False,True,False,32,True
'kinfabrics.com',False,False,http,False,True,False,16,True
'navyfederal.org',False,False,http,False,False,False,0,True
'kinfabrics.com',False,False,http,False,True,False,32,True
'kinfabrics.com',False,False,http,False,True,False,16,True
'kinfabrics.com',False,False,http,False,True,False,32,True
'kinfabrics.com',False,False,http,False,True,False,16,True
'kinfabrics.com',False,False,http,False,True,False,32,True
'kinfabrics.com',False,False,http,False,True,False,16,True
'www.stichwell.com',False,False,http,False,False,False,7,True
'kinfabrics.com',False,False,http,False,True,False,16,True
'kinfabrics.com',False,False,http,False,True,False,32,True
'youthhealthmela.in',False,False,http,False,False,False,4,True
'facehackleri.blogspot.com.tr',False,False,http,False,False,False,1,True
'www.youthhealthmela.in',False,False,http,False,True,False,0,True
'facehackleri.blogspot.com.tr',False,False,http,False,False,False,1,True
'skillcentre.net',False,False,http,False,False,False,5,True
'youthhealthmela.in',False,False,http,False,False,False,4,True
'youthhealthmela.in',False,False,http,False,False,False,3,True
'aolmiaupdatemaild.tyltechnologies.net',False,False,http,False,False,False,0,True
'agrocom60.ro',False,False,http,False,False,False,7,True
'padijantan.blogspot.de',False,False,http,False,False,False,0,True
'pac.org.br',False,False,http,False,False,False,7,True
'pac.org.br',False,False,http,False,False,False,7,True
'ojaybajdd.tyltechnologies.net',False,False,http,False,False,False,0,True
'yahpdamaidjhdhnjss.tyltechnologies.net',False,False,http,False,False,False,0,True
'urbanchiccottages.com',False,False,http,False,False,False,8,True
'thecompletepcsupport.com',False,False,http,False,False,False,10,True
'be-athome.co.za',False,False,http,False,False,False,10,True
'www.florinsecara.ro',False,False,http,False,False,False,4,True
'1stnettech.1stshopping.info',False,False,http,False,False,False,12,True
'diasesilva.com.br',False,False,http,False,False,False,32,True
'peterwalk.com',False,False,http,False,False,False,9,True
'pulmccmjournal.org',False,False,http,False,False,False,8,True
'illumitv.org',False,False,http,False,False,False,15,True
'vistacore.co.in',False,False,http,False,False,False,32,True
'apps-check.fr',False,False,http,False,False,False,32,True
'bit.ly',False,False,http,False,False,False,0,True
'shaarim.co.il',False,False,http,False,False,True,10,True
'bit.ly',False,False,http,False,False,False,0,True
'j.mp',False,False,http,False,False,False,0,True
'j.mp',False,False,http,False,False,False,0,True
'j.mp',False,False,http,False,False,False,0,True
'access565now.d-abord.net',False,False,http,False,False,False,0,True
'bitly.com',False,False,http,False,False,False,0,True
'thecompletepcsupport.com',False,False,http,False,False,False,10,True
'simulab.cl',False,False,http,False,False,False,2,True
'ntafck.com',False,False,http,False,False,False,4,True
'ntafck.com',False,False,http,False,False,False,4,True
'chimedix.com',False,False,http,False,False,False,10,True
'chimedix.com',False,False,http,False,False,False,10,True
'amorhot.com',False,False,http,False,False,False,5,True
'amorhot.com',False,False,http,False,False,False,15,True
'kellielorraine.com',False,False,http,False,False,False,9,True
'www.lo-yd.com',False,False,http,False,True,True,1,True
'www.lo-yd.com',False,False,http,False,True,True,1,True
'lo-yd.com',False,False,http,False,False,False,5,True
'seslendirme.org',False,False,http,False,False,False,32,True
'pimadvertisingagency.com',False,False,http,False,False,False,11,True
'seslendirme.org',False,False,http,False,False,False,32,True
'compras-seg.com.br',False,False,http,False,False,False,8,True
'compras-seg.com.br',False,False,http,False,False,False,8,True
'jilbabelzatta.com',False,False,http,False,False,False,0,True
'thienkts.edu.vn',False,False,http,False,False,False,10,True
'thienkts.edu.vn',False,False,http,False,False,False,10,True
'162.253.40.47',True,False,http,False,False,False,6,True
'www.yaliparkotel.com',False,False,http,False,False,False,10,True
'www.yaliparkotel.com',False,False,http,False,False,False,10,True
'www.yaliparkotel.com',False,False,http,False,False,False,10,True
'www.yaliparkotel.com',False,False,http,False,False,False,32,True
'www.ikwerreanglican.org',False,False,http,False,False,False,7,True
'dbcapital.co.za',False,False,http,False,False,True,10,True
'kkdlab.com',False,False,http,False,False,False,2,True
'learnyiddishlive.com',False,False,http,False,False,True,21,True
'apps-check.fr',False,False,http,False,False,False,32,True
'apps-check.fr',False,False,http,False,False,False,32,True
'apps-check.fr',False,False,http,False,False,False,10,True
'www.iys-el-tigre.com',False,False,http,False,False,False,6,True
'mjhassan.com',False,False,http,False,False,False,16,True
'mjhassan.com',False,False,http,False,False,False,16,True
'chimedix.com',False,False,http,False,False,False,14,True
'ditexengenharia.com.br',False,False,http,False,False,False,3,True
'proutsneck.me',False,False,http,False,False,False,16,True
'haw-mailer.haw-hamburg.de',False,False,https,False,False,True,103,True
'seslendirme.org',False,False,http,False,False,False,32,True
'elbarra.com',False,False,http,False,False,False,12,True
'bit.ly',False,False,http,False,False,False,0,True
'www.esformofset.com.tr',False,False,http,False,False,False,0,True
